EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Di÷u D≠¨ng ßÂng Cıu ß«u Hoµn	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng ßﬁch Kh∏i ß«u Hoµn	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng Ma S∏t Kh´i	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng Ma Hoµng Qu∏n Mi÷n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng L®ng Nhπc Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng CÀp Phong Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng S≠¨ng Tinh ßπo Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng L´i Khung ßπo Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng PhÔ V©n Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Di÷u D≠¨ng Xung V©n Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo La H∏n T®ng M∑o	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo PhÀt ßµ T®ng M∑o	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Kim Cang T®ng M∑o	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Tˆ Kim Kh´i	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo HÊ ß«u Kh´i	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo ßπi L˘c Kh´i	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo V´ Sæc Ph∏t ßÌi	120,8,1	120,8,1							120,8,1	120,8,1	88,8,1	88,8,1						248,8,1	248,8,1	96,8,1						96,8,1	96,8,1	88,8,1					104,8,1	104,8,1	56,8,1					104,8,1	104,8,1	120,8,1								232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1						176,8,1	176,8,1	96,8,1												
Anh Hµo Tuy’t Sæc Ph∏t ßÌi	120,8,1	120,8,1							120,8,1	120,8,1	88,8,1	88,8,1						248,8,1	248,8,1	96,8,1						96,8,1	96,8,1	88,8,1					104,8,1	104,8,1	56,8,1					104,8,1	104,8,1	120,8,1								232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1						176,8,1	176,8,1	96,8,1												
Anh Hµo TË La Tr©m	120,8,1	120,8,1							120,8,1	120,8,1	88,8,1	88,8,1						248,8,1	248,8,1	96,8,1						96,8,1	96,8,1	88,8,1					104,8,1	104,8,1	56,8,1					104,8,1	104,8,1	120,8,1								232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1						176,8,1	176,8,1	96,8,1												
Anh Hµo B›ch La Tr©m	120,8,1	120,8,1							120,8,1	120,8,1	88,8,1	88,8,1						248,8,1	248,8,1	96,8,1						96,8,1	96,8,1	88,8,1					104,8,1	104,8,1	56,8,1					104,8,1	104,8,1	120,8,1								232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1						176,8,1	176,8,1	96,8,1												
Anh Hµo Ban Lan Ph∏t ßÌi	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo LÙc Quang Ph∏t ßÌi	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo B› Linh Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Tµn V©n Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Phi Tinh Ph∏t Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Tr≠Íng Phong ß«u Hoµn	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Li™n Hoa ß«u Hoµn	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo L÷ ¢m Kh´i	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Nghi÷p H·a Qu∏n Mi÷n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Th∏i C˘c Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
