Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
°ÁÑ©Ð¥·ç				139	2	2	-1	-1	372	372	0
À×¶¯¾ÅÌì				139	2	2	-1	-1	375	375	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(1¼¶)				248	1	1	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(2¼¶)				248	2	2	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(3¼¶)				248	3	3	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(4¼¶)				248	4	4	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(5¼¶)				248	5	5	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(6¼¶)				248	6	6	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(7¼¶)				248	7	7	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(8¼¶)				248	8	8	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(9¼¶)				248	9	9	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(10¼¶)				248	10	10	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É20				243	20	20	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É40				243	40	40	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦60				237	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦120				237	120	120	-1	-1	0	0	0
´ïÄ¦¶É½­1				139	1	1	-1	-1	318	318	0
´ïÄ¦¶É½­2				139	2	2	-1	-1	318	318	0
´ïÄ¦¶É½­3				139	3	3	-1	-1	318	318	0
ÐÂ¶¾·À£¨1¼¶£©				228	25	25	-1	-1	0	0	0
ÐÂ¶¾·À£¨2¼¶£©				228	30	30	-1	-1	0	0	0
ÐÂ¶¾·À£¨3¼¶£©				228	35	35	-1	-1	0	0	0
ÐÂ¶¾·À£¨4¼¶£©				228	40	40	-1	-1	0	0	0
ÐÂ¶¾·À£¨5¼¶£©				228	45	45	-1	-1	0	0	0
ÐÂ¶¾·À£¨6¼¶£©				228	50	50	-1	-1	0	0	0
ÐÂ¶¾·À£¨7¼¶£©				228	55	55	-1	-1	0	0	0
ÐÂ¶¾·À£¨8¼¶£©				228	60	60	-1	-1	0	0	0
ÐÂ¶¾·À£¨9¼¶£©				228	65	65	-1	-1	0	0	0
ÐÂ¶¾·À£¨10¼¶£©				228	70	70	-1	-1	0	0	0
ÐÂ¶¾·À£¨11¼¶£©				228	75	75	-1	-1	0	0	0
ÐÂ¶¾·À£¨12¼¶£©				228	80	80	-1	-1	0	0	0
ÐÂ¶¾·À£¨13¼¶£©				228	85	85	-1	-1	0	0	0
ÐÂ¶¾·À£¨14¼¶£©				228	90	90	-1	-1	0	0	0
ÐÂ¶¾·À£¨15¼¶£©				228	95	95	-1	-1	0	0	0
ÐÂ¶¾·À£¨16¼¶£©				228	100	100	-1	-1	0	0	0
ÐÂ¶¾·À£¨17¼¶£©				228	105	105	-1	-1	0	0	0
ÐÂ¶¾·À£¨18¼¶£©				228	110	110	-1	-1	0	0	0
ÐÂ¶¾·À£¨19¼¶£©				228	115	115	-1	-1	0	0	0
ÐÂ¶¾·À£¨20¼¶£©				228	120	120	-1	-1	0	0	0
ÐÂÀ×·À£¨1¼¶£©				229	25	25	-1	-1	0	0	0
ÐÂÀ×·À£¨2¼¶£©				229	30	30	-1	-1	0	0	0
ÐÂÀ×·À£¨3¼¶£©				229	35	35	-1	-1	0	0	0
ÐÂÀ×·À£¨4¼¶£©				229	40	40	-1	-1	0	0	0
ÐÂÀ×·À£¨5¼¶£©				229	45	45	-1	-1	0	0	0
ÐÂÀ×·À£¨6¼¶£©				229	50	50	-1	-1	0	0	0
ÐÂÀ×·À£¨7¼¶£©				229	55	55	-1	-1	0	0	0
ÐÂÀ×·À£¨8¼¶£©				229	60	60	-1	-1	0	0	0
ÐÂÀ×·À£¨9¼¶£©				229	65	65	-1	-1	0	0	0
ÐÂÀ×·À£¨10¼¶£©				229	70	70	-1	-1	0	0	0
ÐÂÀ×·À£¨11¼¶£©				229	75	75	-1	-1	0	0	0
ÐÂÀ×·À£¨12¼¶£©				229	80	80	-1	-1	0	0	0
ÐÂÀ×·À£¨13¼¶£©				229	85	85	-1	-1	0	0	0
ÐÂÀ×·À£¨14¼¶£©				229	90	90	-1	-1	0	0	0
ÐÂÀ×·À£¨15¼¶£©				229	95	95	-1	-1	0	0	0
ÐÂÀ×·À£¨16¼¶£©				229	100	100	-1	-1	0	0	0
ÐÂÀ×·À£¨17¼¶£©				229	105	105	-1	-1	0	0	0
ÐÂÀ×·À£¨18¼¶£©				229	110	110	-1	-1	0	0	0
ÐÂÀ×·À£¨19¼¶£©				229	115	115	-1	-1	0	0	0
ÐÂÀ×·À£¨20¼¶£©				229	120	120	-1	-1	0	0	0
ÐÂ»ð·À£¨1¼¶£©				230	25	25	-1	-1	0	0	0
ÐÂ»ð·À£¨2¼¶£©				230	30	30	-1	-1	0	0	0
ÐÂ»ð·À£¨3¼¶£©				230	35	35	-1	-1	0	0	0
ÐÂ»ð·À£¨4¼¶£©				230	40	40	-1	-1	0	0	0
ÐÂ»ð·À£¨5¼¶£©				230	45	45	-1	-1	0	0	0
ÐÂ»ð·À£¨6¼¶£©				230	50	50	-1	-1	0	0	0
ÐÂ»ð·À£¨7¼¶£©				230	55	55	-1	-1	0	0	0
ÐÂ»ð·À£¨8¼¶£©				230	60	60	-1	-1	0	0	0
ÐÂ»ð·À£¨9¼¶£©				230	65	65	-1	-1	0	0	0
ÐÂ»ð·À£¨10¼¶£©				230	70	70	-1	-1	0	0	0
ÐÂ»ð·À£¨11¼¶£©				230	75	75	-1	-1	0	0	0
ÐÂ»ð·À£¨12¼¶£©				230	80	80	-1	-1	0	0	0
ÐÂ»ð·À£¨13¼¶£©				230	85	85	-1	-1	0	0	0
ÐÂ»ð·À£¨14¼¶£©				230	90	90	-1	-1	0	0	0
ÐÂ»ð·À£¨15¼¶£©				230	95	95	-1	-1	0	0	0
ÐÂ»ð·À£¨16¼¶£©				230	100	100	-1	-1	0	0	0
ÐÂ»ð·À£¨17¼¶£©				230	105	105	-1	-1	0	0	0
ÐÂ»ð·À£¨18¼¶£©				230	110	110	-1	-1	0	0	0
ÐÂ»ð·À£¨19¼¶£©				230	115	115	-1	-1	0	0	0
ÐÂ»ð·À£¨20¼¶£©				230	120	120	-1	-1	0	0	0
ÐÂÆÕ·À£¨1¼¶£©				231	25	25	-1	-1	0	0	0
ÐÂÆÕ·À£¨2¼¶£©				231	30	30	-1	-1	0	0	0
ÐÂÆÕ·À£¨3¼¶£©				231	35	35	-1	-1	0	0	0
ÐÂÆÕ·À£¨4¼¶£©				231	40	40	-1	-1	0	0	0
ÐÂÆÕ·À£¨5¼¶£©				231	45	45	-1	-1	0	0	0
ÐÂÆÕ·À£¨6¼¶£©				231	50	50	-1	-1	0	0	0
ÐÂÆÕ·À£¨7¼¶£©				231	55	55	-1	-1	0	0	0
ÐÂÆÕ·À£¨8¼¶£©				231	60	60	-1	-1	0	0	0
ÐÂÆÕ·À£¨9¼¶£©				231	65	65	-1	-1	0	0	0
ÐÂÆÕ·À£¨10¼¶£©				231	70	70	-1	-1	0	0	0
ÐÂÆÕ·À£¨11¼¶£©				231	75	75	-1	-1	0	0	0
ÐÂÆÕ·À£¨12¼¶£©				231	80	80	-1	-1	0	0	0
ÐÂÆÕ·À£¨13¼¶£©				231	85	85	-1	-1	0	0	0
ÐÂÆÕ·À£¨14¼¶£©				231	90	90	-1	-1	0	0	0
ÐÂÆÕ·À£¨15¼¶£©				231	95	95	-1	-1	0	0	0
ÐÂÆÕ·À£¨16¼¶£©				231	100	100	-1	-1	0	0	0
ÐÂÆÕ·À£¨17¼¶£©				231	105	105	-1	-1	0	0	0
ÐÂÆÕ·À£¨18¼¶£©				231	110	110	-1	-1	0	0	0
ÐÂÆÕ·À£¨19¼¶£©				231	115	115	-1	-1	0	0	0
ÐÂÆÕ·À£¨20¼¶£©				231	120	120	-1	-1	0	0	0
ÐÂ±ù·À£¨1¼¶£©				232	25	25	-1	-1	0	0	0
ÐÂ±ù·À£¨2¼¶£©				232	30	30	-1	-1	0	0	0
ÐÂ±ù·À£¨3¼¶£©				232	35	35	-1	-1	0	0	0
ÐÂ±ù·À£¨4¼¶£©				232	40	40	-1	-1	0	0	0
ÐÂ±ù·À£¨5¼¶£©				232	45	45	-1	-1	0	0	0
ÐÂ±ù·À£¨6¼¶£©				232	50	50	-1	-1	0	0	0
ÐÂ±ù·À£¨7¼¶£©				232	55	55	-1	-1	0	0	0
ÐÂ±ù·À£¨8¼¶£©				232	60	60	-1	-1	0	0	0
ÐÂ±ù·À£¨9¼¶£©				232	65	65	-1	-1	0	0	0
ÐÂ±ù·À£¨10¼¶£©				232	70	70	-1	-1	0	0	0
ÐÂ±ù·À£¨11¼¶£©				232	75	75	-1	-1	0	0	0
ÐÂ±ù·À£¨12¼¶£©				232	80	80	-1	-1	0	0	0
ÐÂ±ù·À£¨13¼¶£©				232	85	85	-1	-1	0	0	0
ÐÂ±ù·À£¨14¼¶£©				232	90	90	-1	-1	0	0	0
ÐÂ±ù·À£¨15¼¶£©				232	95	95	-1	-1	0	0	0
ÐÂ±ù·À£¨16¼¶£©				232	100	100	-1	-1	0	0	0
ÐÂ±ù·À£¨17¼¶£©				232	105	105	-1	-1	0	0	0
ÐÂ±ù·À£¨18¼¶£©				232	110	110	-1	-1	0	0	0
ÐÂ±ù·À£¨19¼¶£©				232	115	115	-1	-1	0	0	0
ÐÂ±ù·À£¨20¼¶£©				232	120	120	-1	-1	0	0	0
ÐÂÉúÃü£¨1¼¶£©				233	200	200	-1	-1	0	0	0
ÐÂÉúÃü£¨2¼¶£©				233	280	280	-1	-1	0	0	0
ÐÂÉúÃü£¨3¼¶£©				233	360	360	-1	-1	0	0	0
ÐÂÉúÃü£¨4¼¶£©				233	440	440	-1	-1	0	0	0
ÐÂÉúÃü£¨5¼¶£©				233	520	520	-1	-1	0	0	0
ÐÂÉúÃü£¨6¼¶£©				233	600	600	-1	-1	0	0	0
ÐÂÉúÃü£¨7¼¶£©				233	680	680	-1	-1	0	0	0
ÐÂÉúÃü£¨8¼¶£©				233	760	760	-1	-1	0	0	0
ÐÂÉúÃü£¨9¼¶£©				233	840	840	-1	-1	0	0	0
ÐÂÉúÃü£¨10¼¶£©				233	920	920	-1	-1	0	0	0
ÐÂÉúÃü£¨11¼¶£©				233	1000	1000	-1	-1	0	0	0
ÐÂÉúÃü£¨12¼¶£©				233	1080	1080	-1	-1	0	0	0
ÐÂÉúÃü£¨13¼¶£©				233	1160	1160	-1	-1	0	0	0
ÐÂÉúÃü£¨14¼¶£©				233	1240	1240	-1	-1	0	0	0
ÐÂÉúÃü£¨15¼¶£©				233	1320	1320	-1	-1	0	0	0
ÐÂÉúÃü£¨16¼¶£©				233	1400	1400	-1	-1	0	0	0
ÐÂÉúÃü£¨17¼¶£©				233	1480	1480	-1	-1	0	0	0
ÐÂÉúÃü£¨18¼¶£©				233	1560	1560	-1	-1	0	0	0
ÐÂÉúÃü£¨19¼¶£©				233	1640	1640	-1	-1	0	0	0
ÐÂÉúÃü£¨20¼¶£©				233	1720	1720	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨1¼¶£©				235	200	200	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨2¼¶£©				235	280	280	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨3¼¶£©				235	360	360	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨4¼¶£©				235	440	440	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨5¼¶£©				235	520	520	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨6¼¶£©				235	600	600	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨7¼¶£©				235	680	680	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨8¼¶£©				235	760	760	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨9¼¶£©				235	840	840	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨10¼¶£©				235	920	920	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨11¼¶£©				235	1000	1000	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨12¼¶£©				235	1080	1080	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨13¼¶£©				235	1160	1160	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨14¼¶£©				235	1240	1240	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨15¼¶£©				235	1320	1320	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨16¼¶£©				235	1400	1400	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨17¼¶£©				235	1480	1480	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨18¼¶£©				235	1560	1560	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨19¼¶£©				235	1640	1640	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨20¼¶£©				235	1720	1720	-1	-1	0	0	0
ÐÂÈ«¿¹£¨1¼¶£©				241	10	10	-1	-1	0	0	0
ÐÂÈ«¿¹£¨2¼¶£©				241	12	12	-1	-1	0	0	0
ÐÂÈ«¿¹£¨3¼¶£©				241	14	14	-1	-1	0	0	0
ÐÂÈ«¿¹£¨4¼¶£©				241	16	16	-1	-1	0	0	0
ÐÂÈ«¿¹£¨5¼¶£©				241	18	18	-1	-1	0	0	0
ÐÂÈ«¿¹£¨6¼¶£©				241	20	20	-1	-1	0	0	0
ÐÂÈ«¿¹£¨7¼¶£©				241	22	22	-1	-1	0	0	0
ÐÂÈ«¿¹£¨8¼¶£©				241	24	24	-1	-1	0	0	0
ÐÂÈ«¿¹£¨9¼¶£©				241	26	26	-1	-1	0	0	0
ÐÂÈ«¿¹£¨10¼¶£©				241	28	28	-1	-1	0	0	0
ÐÂÈ«¿¹£¨11¼¶£©				241	30	30	-1	-1	0	0	0
ÐÂÈ«¿¹£¨12¼¶£©				241	32	32	-1	-1	0	0	0
ÐÂÈ«¿¹£¨13¼¶£©				241	34	34	-1	-1	0	0	0
ÐÂÈ«¿¹£¨14¼¶£©				241	36	36	-1	-1	0	0	0
ÐÂÈ«¿¹£¨15¼¶£©				241	38	38	-1	-1	0	0	0
ÐÂÈ«¿¹£¨16¼¶£©				241	40	40	-1	-1	0	0	0
ÐÂÈ«¿¹£¨17¼¶£©				241	42	42	-1	-1	0	0	0
ÐÂÈ«¿¹£¨18¼¶£©				241	44	44	-1	-1	0	0	0
ÐÂÈ«¿¹£¨19¼¶£©				241	46	46	-1	-1	0	0	0
ÐÂÈ«¿¹£¨20¼¶£©				241	48	48	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦5_10£¨1¼¶£©				237	10	10	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦10_15£¨2¼¶£©				237	15	15	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦15_20£¨3¼¶£©				237	20	20	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦20_25£¨4¼¶£©				237	25	25	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦25_30£¨5¼¶£©				237	30	30	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦30_35£¨6¼¶£©				237	35	35	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦35_40£¨7¼¶£©				237	40	40	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦40_45£¨8¼¶£©				237	45	45	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦45_50£¨9¼¶£©				237	50	50	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦50_55£¨10¼¶£©				237	55	55	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦55_60£¨11¼¶£©				237	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦60_65£¨12¼¶£©				237	65	65	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦65_70£¨13¼¶£©				237	70	70	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦70_75£¨14¼¶£©				237	75	75	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦75_80£¨15¼¶£©				237	80	80	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦80_85£¨16¼¶£©				237	85	85	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦85_90£¨17¼¶£©				237	90	90	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦90_95£¨18¼¶£©				237	95	95	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦95_100£¨19¼¶£©				237	100	100	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦100_105£¨20¼¶£©				237	105	105	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ13£¨1¼¶£©				239	13	13	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ21£¨2¼¶£©				239	21	21	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ29£¨3¼¶£©				239	29	29	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ39£¨4¼¶£©				239	39	39	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ51£¨5¼¶£©				239	51	51	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ64£¨6¼¶£©				239	64	64	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ81£¨7¼¶£©				239	81	81	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ101£¨8¼¶£©				239	101	101	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ126£¨9¼¶£©				239	126	126	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ158£¨10¼¶£©				239	158	158	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ201£¨11¼¶£©				239	201	201	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ261£¨12¼¶£©				239	261	261	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨13¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨14¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨15¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨16¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨17¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨18¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨19¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ351£¨20¼¶£©				239	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ13£¨1¼¶£©				240	13	13	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ21£¨2¼¶£©				240	21	21	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ29£¨3¼¶£©				240	29	29	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ39£¨4¼¶£©				240	39	39	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ51£¨5¼¶£©				240	51	51	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ64£¨6¼¶£©				240	64	64	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ81£¨7¼¶£©				240	81	81	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ101£¨8¼¶£©				240	101	101	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ126£¨9¼¶£©				240	126	126	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ158£¨10¼¶£©				240	158	158	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ201£¨11¼¶£©				240	201	201	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ261£¨12¼¶£©				240	261	261	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨13¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨14¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨15¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨16¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨17¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨18¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨19¼¶£©				240	351	351	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ351£¨20¼¶£©				240	351	351	-1	-1	0	0	0
Ô­ÆÕµãÊý(1¼¶)				121	1	1	-1	-1	0	0	0
Ô­ÆÕµãÊý(2¼¶)				121	5	5	-1	-1	0	0	0
Ô­ÆÕµãÊý(3¼¶)				121	20	20	-1	-1	0	0	0
Ô­ÆÕµãÊý(4¼¶)				121	30	30	-1	-1	0	0	0
Ô­ÆÕµãÊý(5¼¶)				121	40	40	-1	-1	0	0	0
Ô­ÆÕµãÊý(6¼¶)				121	50	50	-1	-1	0	0	0
Ô­ÆÕµãÊý(7¼¶)				121	60	60	-1	-1	0	0	0
Ô­ÆÕµãÊý(8¼¶)				121	65	65	-1	-1	0	0	0
Ô­ÆÕµãÊý(9¼¶)				121	85	85	-1	-1	0	0	0
Ô­ÆÕµãÊý(10¼¶)				121	90	90	-1	-1	0	0	0
Ô­ÆÕµãÊý(11¼¶)				121	100	100	-1	-1	0	0	0
Ô­ÆÕµãÊý(12¼¶)				121	110	110	-1	-1	0	0	0
Ô­ÆÕµãÊý(13¼¶)				121	120	120	-1	-1	0	0	0
Ô­ÆÕµãÊý(14¼¶)				121	130	130	-1	-1	0	0	0
Ô­ÆÕµãÊý(15¼¶)				121	140	140	-1	-1	0	0	0
Ô­ÆÕµãÊý(16¼¶)				121	150	150	-1	-1	0	0	0
Ô­ÆÕµãÊý(17¼¶)				121	160	160	-1	-1	0	0	0
Ô­ÆÕµãÊý(18¼¶)				121	170	170	-1	-1	0	0	0
Ô­ÆÕµãÊý(19¼¶)				121	180	180	-1	-1	0	0	0
Ô­ÆÕµãÊý(20¼¶)				121	190	190	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨1¼¶£©				172	80	80	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨2¼¶£©				172	120	120	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨3¼¶£©				172	160	160	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨4¼¶£©				172	200	200	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨5¼¶£©				172	240	240	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨6¼¶£©				172	280	280	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨7¼¶£©				172	320	320	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨8¼¶£©				172	360	360	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨9¼¶£©				172	400	400	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨10¼¶£©				172	440	440	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨11¼¶£©				172	480	480	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨12¼¶£©				172	520	520	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨13¼¶£©				172	560	560	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨14¼¶£©				172	600	600	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨15¼¶£©				172	640	640	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨16¼¶£©				172	680	680	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨17¼¶£©				172	720	720	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨18¼¶£©				172	760	760	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨19¼¶£©				172	800	800	-1	-1	0	0	0
Ô­ÄÚ¶¾µãÉË£¨20¼¶£©				172	840	840	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨1¼¶£©				169	400	400	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨2¼¶£©				169	500	500	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨3¼¶£©				169	600	600	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨4¼¶£©				169	700	700	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨5¼¶£©				169	800	800	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨6¼¶£©				169	900	900	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨7¼¶£©				169	1000	1000	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨8¼¶£©				169	1100	1100	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨9¼¶£©				169	1200	1200	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨10¼¶£©				169	1300	1300	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨11¼¶£©				169	1400	1400	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨12¼¶£©				169	1500	1500	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨13¼¶£©				169	1600	1600	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨14¼¶£©				169	1700	1700	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨15¼¶£©				169	1800	1800	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨16¼¶£©				169	1900	1900	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨17¼¶£©				169	2000	2000	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨18¼¶£©				169	2100	2100	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨19¼¶£©				169	2200	2200	-1	-1	0	0	0
Ô­ÄÚ±ùµãÉË£¨20¼¶£©				169	2300	2300	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨1¼¶£©				170	400	400	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨2¼¶£©				170	500	500	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨3¼¶£©				170	600	600	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨4¼¶£©				170	700	700	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨5¼¶£©				170	800	800	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨6¼¶£©				170	900	900	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨7¼¶£©				170	1000	1000	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨8¼¶£©				170	1100	1100	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨9¼¶£©				170	1200	1200	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨10¼¶£©				170	1300	1300	-1	-1	0	0	0
Ô­ÄÚ»ðµãÉË£¨11¼¶£©				170	1400	1400	-1	-1	0	0	0
